,F0,F1,F2,F3,F4,F5
0,0.3236222373003112,-3.1783962822347216,-1.4896381705576403,-1.483456179182995,-0.7741225277811421,-0.5212239237008691
1,1.3173160543798057,-2.9932430380266926,-1.8471548512855536,-0.7650650638781792,-0.6044697015782169,-0.07053908839961581
2,2.3629844205149104,-2.540445222742399,-0.3195375312307046,-0.4927648976250047,-0.89025375266448,-0.5622107949674523
3,2.525016632998851,-1.9534031751085317,0.644724815325354,0.43834835594600874,-0.21878196711047093,1.80603346041292
4,1.387971154954136,-1.5876858156777014,-0.08198560959822956,0.25020036543709817,-0.21967298180150063,-0.4212096088422317
5,2.527178875868282,-0.882865875913134,-0.0627713776175496,0.9963086646833943,-0.028866119162696203,1.4281950999331858
6,1.7115438909024747,-0.21143422871391968,-0.8527286617535149,1.3235051261429427,0.2616212299645267,1.2716288952584576
7,1.7098511836529329,-0.6555630957547861,0.7278030829812481,0.48529047709510126,-0.41514080785198865,-0.47643559776816313
8,1.8864159679577275,-0.7363126922139573,0.6130365509478154,1.2139678910844713,-0.00905473616708959,1.3577840201593387
9,1.720110950620884,-0.004013448379986739,0.4566972352012985,1.999213458008204,0.462978282138806,1.0900760926751143
10,0.27423801194479774,-0.021280633429056006,0.6563035104066376,1.8815210297969602,0.20999142407436827,-0.2060629192717359
11,-0.020976908273670034,-2.004463264887871,1.6565267485451425,-0.14560929917538779,-0.16096638479694525,-0.7915147563821128
12,0.6704556976032917,-2.38828164798727,1.4540622879179763,-0.5858382205833734,-0.28934285266273213,-0.22556287435183442
13,-0.37308215004074746,-2.1290900635151226,-0.26938027744758075,-0.3644223986016578,-0.1899807375446558,-0.3789509061596747
14,0.6878322870131314,-1.1776245003419756,-0.11786254990276201,0.2837461077965551,-0.013425579143903986,0.8687479640480477
15,0.4766702271306986,-2.656961424864903,-1.1905859748531222,-0.5967702671283552,-0.6940275609557168,-0.6822467696879003
16,0.8211286995309804,-3.595326502706165,-0.8914361394852112,-0.7570022193185174,-0.5074387126076914,-0.10252155904134999
17,1.396632375151546,-2.6758410163554216,-1.140933544856686,0.13970898740307244,-0.346544333757785,-0.37270457353370245
18,4.628921109990053,-0.7860489356674545,-0.5343542002624107,0.680545760373249,-0.6231229532226183,0.46017661904711293
19,2.6997652925244435,-0.2722393325684672,-0.16634341944421568,1.1489625230195215,-0.19984374942865313,0.9376379801636718
20,1.4766198579348195,0.06330278876403432,-0.5592364547858161,0.5980725170103195,0.09758178073805418,0.5872214720758786
21,4.240302663068615,-0.4607487209620527,0.41178791970154494,0.6043121317740963,-0.8812219331443298,-0.27376391392520855
22,3.824839845764773,-1.5042196030749553,1.1136766883456708,-0.28282634106716315,-0.7869586475049943,-0.12406879675171874
23,0.27129679864164363,-2.008178515708923,0.8451426913837713,-0.4975605824153818,-0.2892334327161477,-0.15773943204032015
24,-0.05254611864193175,-2.0109448827329293,-1.1192324898515769,-0.5297255734533252,-0.24902148893935414,-0.4038429028779851
25,-0.42563415114410286,-0.913691556812176,-1.3254506186169392,0.9032932301294938,0.00033818259030254705,-0.5477580087602891
26,-0.7159277051091729,-0.5677614605228183,-1.6257016051259623,1.0216556339372744,-0.044790641173188796,-0.6808857851228334
27,-0.6538929372076312,-1.3710919893794675,-1.4425857475548372,-0.34092505727459466,-0.0010187510386778912,0.6464101066197021
28,0.07244952460498559,-1.6464704400706922,0.3333235749148152,-0.5771011882187969,-0.09231445070904226,0.5461705540467587
29,0.5121996737940432,-2.056646201055223,1.388884768810003,-0.3575528475340697,-0.13582341003655224,0.39676185702135097
30,0.28980005416874444,-1.230675101691863,0.3527562547520772,0.45816719434167297,0.2645457894753498,1.0690145264593058
31,2.463479483118963,0.043941521757764425,0.6876360440562865,2.2337534218353174,0.15868495781483882,1.3483188776964738
32,0.42341178554616266,-1.6530783249409018,0.6593671778278982,-0.2295221576489132,-0.534634546887927,-0.9190993638675933
33,0.3990829562152232,-1.0671360163449632,-0.2155993637453242,1.522544361386572,0.2572364049457303,0.8293165845641477
34,1.3331449817704233,-0.07431479100325292,0.07762884018977628,1.8400277830080112,0.21408448025411192,2.5572319340979672
35,1.3679808017010082,-0.3339299336460217,-1.2043338528440992,1.0838093016685661,-0.23545232591498547,0.7806892654095784
36,1.2523629586213525,0.2772763906076005,-1.5240293624099381,2.2486881213690983,-0.009089141813501327,0.4643706694724133
37,1.2771034837730046,-0.538412601524845,-1.5271360609637437,1.58871625334191,-0.3660159598437884,1.1852671274128523
38,-0.3361151811818209,-1.9664681342392099,-0.842387210861307,0.14175084027013968,-0.32963168722924957,-0.7023066859798787
39,0.23966361382408422,-0.9079442497838205,-1.0296800031288753,1.6960408921572059,-0.0005439965764107804,0.05752282935274854
40,1.6030689507120999,0.31205069321980156,0.01894597303610402,1.9527645537921112,0.2879545793858679,2.406731435946278
41,0.9974496833301649,-0.4015484892878081,0.21584277844702301,0.5752296272886516,-0.0063816621080412155,1.259062986340585
42,-0.07715087257574155,-2.1622708099612886,-1.7174905906307762,-0.49518740504114167,-0.23146983830324416,-0.050204620348223025
43,-0.12874310662562685,-1.6529238296258686,-1.7117890878109872,0.33261096782531935,-0.3445359686159622,-0.7539382870034241
